row ID	row m/z	row retention time	OOI-3cm-B Peak area	OOI-7cm-B Peak area	OOI-8cm-B Peak area	OOI-0cm-B Peak area	OOI-4cm-B Peak area	OOI-2cm-B Peak area	OOI-5cm-B Peak area	115-9 Peak area	123-8cm-B Peak area	123-9cm-B Peak area	123-5cm-B Peak area	123-4 Peak area	123-7 Peak area	123-3 Peak area	123-6 Peak area	064-7 Peak area	085-8cm-A Peak area	085-9cm-B Peak area	115-4cm-B Peak area	115-8 Peak area	123-2cm-B Peak area	123-0 Peak area	115-5 Peak area	115-3 Peak area	115-7 Peak area	085-5cm-B Peak area	115-1 Peak area	064-9 Peak area	064-5cm-B Peak area	115-2cm-B Peak area	OOI-6 Peak area	085-7cm-B Peak area	085-6 Peak area	123-1 Peak area	115-6 Peak area	085-0 Peak area	085-4 Peak area	064-2cm-B Peak area	115-0 Peak area	085-2 Peak area	064-6 Peak area	085-1 Peak area	064-4 Peak area	085-3 Peak area	064-8 Peak area	064-3 Peak area	064-1 Peak area	064-0 Peak area	
1106	747.5608432169380	16.92842	77.86899	46.569324	149.30855	0	47.89986	0	44.688725	2441.289	590.9232	283.19867	474.77505	208.2687	483.31708	545.8817	485.39233	1042.3267	0	598.84314	333.21912	341.27997	103.259415	66.15322	114.26822	98.62657	282.02597	48.492737	0	1262.6908	916.6956	870.8571	75.43916	163.77802	240.42741	103.591125	142.32715	0	69.190674	539.2317	0	83.54195	1225.7002	0	932.18805	140.13704	1031.4465	280.55347	816.6346	535.71625	
1560	570.544174877242	18.353832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.7067	107.63521	168.96631	0	0	0	0	0	0	0	167.05467	0	309.97528	64.80737	0	0	91.20613	145.59586	0	0	0	77.63096	77.27261	0	0	107.27919	0	112.13898	0	307.36658	0	69.69519	0	
2034	636.593189264208	19.975775	0	0	65.7655	0	57.097435	0	61.48637	0	0	61.778496	0	0	0	0	0	45.17518	86.99942	0	0	0	0	0	0	0	53.39234	130.86398	0	213.3934	61.05982	0	37.76861	52.996773	79.34875	0	0	0	0	0	0	0	180.15746	0	58.778408	0	364.51608	56.975853	44.64099	0	
1922	573.4404267395330	19.67457	0	0	0	0	0	0	0	281.5547	0	0	0	0	117.00838	0	48.383095	292.6362	0	104.41762	45.80838	240.90671	0	0	0	0	0	0	0	334.34283	1523.6061	0	0	0	0	0	0	0	0	577.3367	0	0	626.44763	0	696.0687	0	339.82605	434.79037	1081.6337	80.53842	
1075	515.2431255500350	16.805964	76.292336	113.09422	35.414967	814.4952	182.93474	408.49652	239.89749	0	0	0	0	0	23.357967	0	0	0	0	0	0	0	38.49535	164.85054	58.282944	205.26518	0	25.805317	60.07025	0	0	0	195.99734	0	0	41.97482	65.67159	735.203	0	0	95.14345	52.056667	0	111.69907	0	24.398575	0	0	0	24.64886	
968	663.4015210949530	16.65011	0	0	0	0	0	0	0	154.142	77.77272	69.898964	85.6911	169.97464	183.7806	232.32397	184.3135	0	0	0	162.42953	151.33928	62.02104	529.1371	31.98	77.20182	66.96362	21.635574	30.038992	0	44.694435	254.14137	0	108.87846	0	206.92744	42.649364	0	0	0	83.45508	0	0	29.041893	44.187973	40.00772	0	211.78117	99.6472	300.52554	
1157	763.3875254735520	17.032333	34.22229	0	0	0	28.672367	30.536297	0	105.79027	719.98175	526.7395	456.16763	172.93137	158.81961	222.42542	151.77176	0	0	0	161.35074	123.353745	645.10187	198.11679	622.9962	505.46158	350.79156	0	310.36987	0	0	189.97034	24.019623	0	0	256.86743	352.5335	276.70215	50.923626	41.739098	459.14465	261.09335	0	152.16782	0	184.42175	0	95.93984	21.510355	60.433167	
24	553.4372654010090	9.984077	0	0	0	0	0	0	0	0	0	0	33.922073	0	0	0	0	0	0	0	14.504507	0	46.765232	0	2.4971614	42.450703	0	0	2.523086	0	0	22.813322	0	0	0	15.626123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2152	777.5782984536970	20.345324	467.27277	537.15094	502.43265	360.08426	554.185	423.9704	480.51245	1456.5557	1691.3188	1562.182	1499.3723	677.6502	1269.5747	828.07086	1250.8873	0	112.61542	0	1197.7709	1737.5646	1521.1361	804.3296	1553.613	1737.9012	1089.9575	796.5162	742.27686	0	307.26953	1298.9147	415.99518	592.9053	875.15424	997.6887	1406.2302	874.8621	480.02628	401.55756	876.3175	366.3779	45.17548	548.0362	200.72623	447.361	0	604.064	371.31296	296.39957	
1487	753.6713483024750	18.10087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.36414	0	0	1325.3114	0	0	0	0	0	0	0	0	0	674.12146	0	
1790	526.5190005639750	19.285017	126.2064	110.84212	157.2137	76.30213	108.68178	123.10867	99.216095	168.93661	105.24339	153.34332	151.96072	152.82741	106.98439	111.99752	196.25642	199.636	489.33932	342.14603	167.0372	217.99869	83.45224	77.833176	157.61012	134.50964	109.73072	739.2317	105.58153	147.25375	178.00314	128.38983	137.36995	698.85315	478.17682	134.73184	118.78931	176.5598	235.99081	194.77324	56.20943	0	307.98282	139.82188	221.14714	129.01466	233.92842	257.72714	168.22835	245.49861	
2045	443.4455072266430	20.02774	0	0	0	0	0	0	0	0	0	0	0	65.43372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191.57184	0	0	0	0	0	0	0	0	
1392	585.4105061467490	17.68645	0	0	0	0	0	0	0	88.46379	0	0	0	0	0	0	0	148.7733	0	0	0	0	0	0	0	0	0	0	0	109.784935	914.4667	0	0	0	0	0	49.132122	0	0	243.26474	0	0	593.87054	0	185.83089	0	145.6414	199.04752	289.92023	0	
1979	917.54457684596	19.826979	188.57487	212.65086	179.57698	0	0	202.34862	210.41089	0	194.76807	201.97151	149.70158	0	0	0	0	0	0	0	53.659554	0	207.25534	0	174.38614	298.95996	0	0	0	0	0	0	208.39633	0	0	0	171.09004	293.55005	0	0	267.9378	186.00679	0	253.03448	40.07569	78.34706	0	148.3119	0	0	
302	502.32517111674500	13.431449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445.9379	
94	350.2839306807750	11.232356	0	0	0	0	0	0	0	65.02728	0	50.429558	105.57012	0	87.59572	0	104.677	0	0	0	59.818382	46.386814	77.219444	130.96115	0	135.00452	104.80588	0	0	0	0	66.88566	0	0	0	124.05237	80.01398	65.85078	0	0	113.96875	0	0	62.614212	0	0	0	0	0	0	
1713	645.1465225813690	18.9021	0	0	0	0	0	0	0	163.83397	0	0	0	66.79288	47.459896	195.70778	0	0	0	0	201.20865	121.930084	0	0	0	77.446526	0	0	0	0	0	362.4009	0	0	0	239.80504	0	0	0	171.40723	0	128.5604	0	0	0	0	0	235.15076	73.15323	656.904	
2206	735.6457606798890	20.520834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.703354	0	0	0	0	0	0	0	0	333.001	0	0	0	0	0	166.61758	50.58498	0	0	0	40.53146	0	0	0	0	0	0	60.094994	0	0	0	0	
1057	803.6143948876030	16.779402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370.70917	0	0	0	0	0	0	0	0	241.56787	0	0	112.21147	0	506.48938	0	0	242.0648	594.0291	134.2288	
1139	815.5651439326100	17.00958	0	41.608627	20.457535	0	20.94833	22.534101	27.849834	225.81648	87.99978	45.703667	140.98427	140.36203	168.23245	259.35788	295.36688	0	0	0	145.8429	181.69945	120.63036	122.58272	86.60618	268.22928	153.58685	0	0	0	0	281.79193	34.970623	0	0	105.17764	129.0385	0	24.240936	0	153.51382	102.389404	0	0	43.55501	0	0	76.06966	21.332882	117.34181	
1176	580.3905447954770	17.04982	88.6113	134.21568	166.84378	0	191.8968	206.0243	127.79318	136.53282	346.46487	290.98483	424.5464	358.63297	75.274826	0	127.57085	0	0	0	169.14865	106.56904	556.6487	243.04404	353.28754	214.94867	531.7219	68.53119	443.0989	0	32.410492	171.72446	281.00256	110.753456	104.97021	284.4689	246.31564	868.0333	136.92874	119.53791	1111.3054	732.3927	66.79736	1283.794	0	577.23486	0	259.16138	46.597366	108.622574	
686	565.2442299322040	15.7052355	0	0	0	0	0	0	0	129.51393	500.95862	478.83807	487.2225	190.09848	236.29211	196.36691	175.68387	0	0	0	138.08786	169.49722	754.67377	443.34747	276.55597	457.34552	188.85228	0	383.82812	0	107.4045	212.75342	0	160.19322	71.36086	562.30334	275.087	297.0753	79.31967	67.312195	452.99637	185.19345	0	230.42828	0	129.77197	0	183.8535	117.411224	127.44824	
1592	596.5603831802520	18.455385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	792.01135	361.72485	312.62567	0	0	0	0	0	0	0	199.18228	0	795.772	195.49916	0	0	223.75458	2316.3223	0	0	51.09002	640.6515	170.46109	0	0	363.0907	0	264.31226	0	1224.0565	0	112.50921	35.624557	
685	599.4092019151400	15.722342	215.71951	221.16666	347.58878	0	284.42517	245.31647	162.20236	1327.937	539.23883	432.1206	1423.7705	0	2100.226	2484.663	3491.9502	0	0	0	3303.2795	2168.0059	1679.9185	2273.4668	1421.3545	2407.2363	1241.8256	0	678.86487	0	292.94852	2772.6743	158.32065	265.3625	493.99054	3657.3137	708.60474	272.45984	540.1542	1168.4543	1274.7625	518.44336	226.03146	610.3744	477.1626	472.68378	0	1291.0852	976.8845	2861.2466	
1047	1125.5210784158100	16.774303	0	0	0	0	28.1193	0	0	47.071728	1658.4153	1421.2056	1740.8749	0	0	0	0	0	0	0	0	28.153332	2296.2515	64.98886	353.63782	634.4123	108.827	0	327.24054	0	0	116.379425	0	0	0	46.687603	188.87434	0	22.536707	0	1017.30524	432.86392	0	418.94086	0	152.15402	0	0	0	0	
176	511.2866960795160	12.4517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191.95892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
149	517.1729324917580	12.185802	213.8368	937.63727	423.13278	3242.9128	645.056	282.9227	507.6831	3240.7556	102.33414	204.37616	410.131	869.9731	400.9664	1875.1013	688.1522	352.39676	0	0	2428.1455	540.6852	46.377632	311.10007	0	0	188.52666	152.37833	48.309097	329.70456	272.32605	210.59445	553.0087	0	150.07158	122.0652	0	402.00775	86.25768	0	157.21106	184.34937	52.43196	198.47002	151.66113	76.88174	57.06377	0	281.57556	1227.4039	
1091	504.24763988588000	16.816416	80.88309	166.41019	102.69897	116.080635	0	53.05563	66.826965	183.2768	320.4152	702.837	498.7613	189.84618	115.06564	761.46313	264.0489	0	0	0	252.8838	193.72679	680.56744	309.98666	262.88644	608.58984	282.33676	185.03719	743.7484	0	159.91534	319.4326	107.56184	0	117.9236	189.82433	225.81659	413.80435	163.70444	258.45718	907.1874	703.0248	59.55385	493.88	179.78358	471.98993	0	197.24539	150.63376	326.2512	
2037	703.6194496700260	19.998816	0	0	0	0	0	0	0	500.44778	0	38.23475	0	109.33542	374.44275	266.29095	457.9107	404.07568	0	120.72823	298.5025	447.87192	0	60.307842	0	0	0	0	0	2282.479	1585.6506	133.86841	0	50.73372	132.64206	0	0	0	61.912514	1702.9937	0	0	1109.8684	0	909.4795	0	721.9055	1413.4681	1723.7015	463.7412	
946	582.404985113738	16.633835	406.93256	372.67505	455.77283	0	382.855	341.6365	275.4043	1405.5533	1014.7162	1154.444	1223.8865	1871.9316	3025.749	2148.5054	2965.8904	42.31546	111.593735	95.58931	1268.4813	1428.6416	897.97925	1995.2096	2317.5422	2267.5425	1872.4298	70.58028	797.32086	0	503.41266	973.67224	340.53528	307.95215	469.7414	2443.314	3006.7957	656.8103	578.9991	570.1399	2014.5134	1494.4253	501.1609	1631.7433	591.0789	1349.9774	0	2160.3196	1254.0184	1910.1465	
268	421.23691497473300	13.151905	64.64748	58.357193	101.71127	34.031734	66.75993	0	34.969635	247.97687	176.29968	210.14807	244.92868	196.6997	156.7132	273.60684	280.0458	71.1634	80.96614	56.21282	347.5162	389.8211	175.48853	206.86641	186.47469	138.75432	82.02007	25.722363	0	0	0	276.31137	51.65816	80.74568	0	179.52469	152.7932	36.264008	0	65.82943	0	0	0	0	33.531982	0	0	0	51.503456	162.11378	
890	663.4016821512790	16.535587	176.84787	142.3652	127.98944	0	149.25108	218.7393	208.43262	230.81529	169.35384	277.85214	225.96309	203.15305	181.29614	502.5065	269.5223	0	45.51999	0	452.9131	244.00684	348.76706	527.1598	208.66577	102.18757	109.55937	46.837337	143.75108	0	0	392.85623	187.33585	66.575096	142.32921	800.265	150.30388	565.865	90.19101	192.47147	680.23517	164.11688	0	241.39319	0	41.170967	0	189.52037	103.317474	512.0582	
30	503.28529334061500	10.195117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.7588	0	0	0	0	0	0	0	0	0	0	0	
1917	723.5815874004900	19.690252	0	0	0	0	0	0	138.7895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325.62924	0	0	0	0	0	0	0	0	0	0	0	0	0	468.36652	0	0	0	0	41.80527	82.29653	0	0	0	225.87283	0	0	
1074	640.4333376699370	16.807377	0	0	35.387608	0	25.07524	0	0	222.32248	251.62276	220.57954	285.81033	147.11954	297.69534	203.01038	218.63882	0	0	0	265.84378	181.59883	193.54257	0	306.63608	0	243.49811	0	0	0	110.54509	130.47845	0	115.80347	81.813156	129.57188	178.0923	100.26817	143.57535	136.28886	192.42618	196.02098	37.950455	125.30733	35.856083	74.10514	0	231.43336	97.52669	232.87494	
1325	564.3944696858650	17.450544	181.21988	131.88242	253.41048	0	184.22525	273.25043	269.72946	535.9441	490.7653	582.95355	692.61084	504.1614	770.1177	557.5048	385.1707	64.05822	301.11404	83.386086	298.2973	646.7972	375.82928	0	501.5683	573.7297	853.2275	458.412	333.10016	127.24607	324.0905	134.31905	215.73224	393.3757	888.6694	78.725555	565.58	795.0284	753.979	182.31224	760.12683	579.94574	245.26294	530.8031	452.75504	637.2372	203.27121	0	501.5077	51.992165	
1660	522.5228526040470	18.693722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.07023	0	0	0	0	0	0	0	0	0	39.531162	0	446.39557	61.327114	0	0	0	0	0	0	0	0	40.60195	0	0	91.76045	0	0	0	589.0244	0	0	0	
2084	703.6197595167170	20.104326	0	0	0	0	0	0	0	0	0	0	0	62.07553	272.15244	161.55438	349.17014	0	0	0	123.68124	0	0	39.56508	0	0	0	0	0	400.06775	0	0	35.76208	0	89.884346	0	0	0	0	0	0	0	511.3218	0	439.10977	0	254.19339	587.74384	577.16235	184.71104	
2109	568.5667053947200	20.198717	0	0	0	0	0	0	0	0	0	0	0	119.11357	0	228.18324	207.09293	0	0	0	0	0	0	342.24	353.28726	353.09775	212.42708	0	89.488174	116.94765	0	0	0	0	346.1397	176.27156	210.11609	220.91087	213.30438	0	163.38931	85.57587	317.05014	142.47304	265.413	144.34709	283.84134	366.61133	180.87033	333.89172	
269	599.4085046198900	13.146846	0	0	0	0	0	0	0	124.89484	90.61286	60.545273	108.23601	144.31792	156.86514	255.6564	366.68674	0	0	0	110.78873	62.78475	0	371.47388	104.69926	259.43323	157.1708	0	0	0	0	208.02692	0	0	0	433.223	181.20425	98.150734	0	109.23256	119.441246	121.782814	0	233.37036	0	86.21141	0	203.39131	0	1373.4028	
603	690.5399595437800	15.29981	0	0	0	0	0	0	0	0	0	0	0	0	27.649393	229.24464	69.979	0	0	0	0	0	0	111.453476	0	0	0	0	0	79.76437	0	0	0	0	1204.1464	38.797935	0	588.0999	0	0	0	0	0	0	5892.8887	0	0	0	84.458824	0	
180	429.4202951256680	12.470556	0	0	0	0	0	0	0	330.21848	0	0	0	214.79337	135.65105	101.01687	158.74104	0	0	0	111.76015	164.7309	0	196.34209	0	0	56.95344	0	0	0	0	195.41318	0	0	0	163.8268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2293	747.6156417293050	20.826183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.37494	50.183	39.308006	51.593834	0	0	0	0	39.692646	0	0	49.22829	0	0	0	0	0	316.10544	0	622.15796	41.01102	59.370743	1000.6141	1322.3103	239.49733	
421	597.2704681131	14.269601	0	63.722206	0	0	60.3829	0	0	140.27652	409.95804	245.19034	508.00653	130.9628	0	114.01349	158.56125	0	0	0	155.14261	108.62957	504.77313	332.02814	378.49686	614.9907	292.25906	0	563.62885	0	69.316765	212.58115	0	0	0	262.84146	168.02094	127.929474	44.39218	114.25479	217.0538	92.348434	0	119.88008	0	155.62135	0	69.02731	43.21176	265.2456	
1380	558.487918117675	17.643158	84.00701	38.07519	0	392.5542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.90973	0	62.816887	0	0	0	0	0	0	0	43.147537	0	0	0	0	0	0	51.20716	0	210.14847	0	0	261.90424	0	0	0	0	0	0	
1443	556.5290886280810	17.952559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.23902	48.411762	0	0	0	0	0	0	0	0	59.567997	0	613.5695	115.96919	0	0	43.863297	0	0	0	0	0	133.83336	0	0	128.9412	0	87.29938	0	806.2761	0	98.311035	0	
1806	659.5375015126520	19.308302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5752.035	44.583336	0	0	49.609722	0	0	0	0	0	0	0	13270.48	1018.82367	0	0	174.05632	105.52348	0	0	0	0	708.3013	0	0	2869.5403	0	563.6097	0	14036.533	382.8104	463.74167	155.88187	
2085	780.7207833013870	20.110329	98.49517	85.2175	134.67795	67.921074	125.94272	85.70199	141.48495	195.23663	155.89299	212.11842	168.8749	42.044056	71.13535	70.146	85.95698	0	62.886784	0	162.7025	266.18784	98.85871	0	70.79373	54.613964	0	224.663	0	0	146.54025	125.45965	139.2911	258.2361	0	0	80.67943	0	51.332214	160.5559	0	0	0	0	126.93818	51.336685	0	0	70.76779	62.003372	
1788	552.4310863741460	19.272339	501.7963	386.82565	506.3955	0	298.0322	352.73584	315.24704	1522.1376	1956.5018	1825.8107	1907.1808	1746.8917	2929.7878	2548.545	3917.8882	0	342.10846	116.98591	2359.0503	2047.9757	1977.8895	1391.3549	2366.6484	2331.2505	2590.7258	444.85706	708.054	0	737.6412	1823.0486	438.9458	807.8235	1090.7241	1883.7985	1641.993	1555.1091	540.7502	1115.3259	1551.6403	1448.998	136.707	1533.1053	430.40857	944.2103	0	1805.815	1205.8248	1289.8081	
610	421.27164718532700	15.330302	0	0	0	0	0	0	0	194.75912	78.502556	0	70.035446	0	91.788925	107.60722	95.188614	0	0	0	144.97522	184.10388	92.138054	54.88006	78.01525	0	0	42.527843	0	0	53.34216	159.2528	0	0	175.56798	108.464806	77.722824	0	39.943264	94.281845	0	0	0	0	0	0	0	0	57.96561	127.22853	
1838	566.4470909109220	19.424814	88.86678	0	0	0	69.76516	135.33939	92.846535	40.92987	867.00934	1032.5604	969.2112	43.3586	54.636795	0	121.72362	0	44.699642	0	102.15228	64.187775	1049.5505	40.21237	1492.1886	903.6339	1351.1699	179.23555	594.2338	0	0	64.459816	123.99508	90.08971	94.08789	0	1209.2683	894.2836	357.8991	74.83398	804.8492	607.2283	0	854.4238	0	597.3458	0	78.379616	0	0	
1927	753.5812507440440	19.708296	167.9864	137.56871	740.2389	204.53795	121.45181	597.67035	607.43115	528.6541	503.94736	512.3815	545.76196	766.7203	365.60785	453.96948	322.0703	0	51.748276	0	473.91125	558.25037	432.78568	248.20898	625.38354	616.5582	1046.1755	250.31824	0	0	79.75215	462.94464	766.6673	256.34283	240.05113	419.65106	384.1933	752.2344	183.63808	154.65631	233.0291	0	93.548965	302.88416	297.8913	199.62979	0	525.7263	221.18636	203.84258	
2212	533.4891728194150	20.522621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.72928	0	0	0	0	0	0	0	0	0	185.31291	0	389.13638	812.0771	0	0	63.631916	69.14963	0	0	0	0	434.94217	0	0	492.52737	0	0	0	371.74005	283.25806	300.00568	0	
1937	500.4815987601630	19.728285	0	0	0	0	0	0	0	0	0	0	0	302.68155	475.24158	348.82626	520.8168	0	0	0	0	0	0	299.5091	477.29108	443.65506	739.79425	0	432.34323	0	0	0	0	0	214.5656	681.1952	480.79916	371.57086	299.34363	0	475.05276	301.7808	0	211.9837	64.39988	196.4723	0	498.5291	191.43532	271.2303	
508	635.370863284565	14.874416	207.92865	195.80234	258.26758	196.46893	311.06744	195.69066	237.70435	153.53319	185.1489	160.58908	327.99167	158.37404	96.74627	158.6254	197.8897	0	0	0	211.58997	119.37363	327.5764	81.731445	136.39777	195.47198	0	289.4095	88.12588	0	0	213.22815	256.07642	110.444496	0	0	151.78827	173.75781	0	153.71896	103.29181	0	0	195.38123	0	139.97546	0	230.44492	0	173.46353	
1820	522.5232384626260	19.35639	925.14026	773.4981	1285.0442	788.8151	1017.4597	991.04175	1180.2356	553.3166	357.23105	508.9457	414.39853	546.7479	586.9964	359.21405	399.5728	0	215.40002	81.6109	609.4873	830.9057	214.45416	259.6685	295.81796	333.21298	171.24619	698.97766	104.120445	0	289.0699	669.0973	1250.3265	538.907	442.26657	595.4307	357.93304	486.39038	408.9838	437.42932	229.2704	360.87274	99.99035	309.81006	224.41129	345.6162	0	1030.0928	320.47656	521.5846	
353	399.12268732324900	13.867734	0	84.37936	92.920456	0	83.61773	0	88.43372	83.03856	131.82019	131.9336	0	107.356895	149.8182	142.13455	252.59467	0	0	0	80.53726	99.828186	83.54855	44.36827	267.90833	245.23386	261.19302	0	72.638275	0	0	0	90.318016	0	56.23868	151.01796	294.82437	116.19821	0	49.28811	0	156.23929	0	181.921	0	0	0	154.78342	108.230606	0	
995	566.4110462523830	16.691557	728.16736	592.17456	818.2659	0	625.41626	631.13574	403.79425	2318.7134	2008.589	2616.655	2520.1328	3571.544	5376.0522	2514.3306	5154.2905	0	998.34644	460.5843	3115.492	1641.0431	3614.083	1980.3608	6139.9575	6325.29	4254.5747	260.46783	1182.8772	481.02286	775.9257	2329.3013	439.446	737.6607	2144.0159	3989.3645	5952.6597	2329.1108	1777.1097	1425.3009	5614.2915	3234.9382	920.4017	3541.621	1354.0352	1722.2267	759.56836	2759.2395	2416.4224	3100.6143	
1250	685.6087469438890	17.210993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1005.1196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2354.6057	0	0	224.6336	0	21.412996	0	0	0	0	
1854	548.538482962689	19.4701	329.93506	330.4871	512.92285	291.80072	402.6761	508.05994	405.55786	404.87003	236.86292	246.24483	184.81331	300.03232	230.89697	226.58983	298.73605	175.74634	202.49393	192.9032	345.6741	451.59354	187.77719	311.2665	277.25183	170.65677	154.69415	516.7516	154.17981	84.8121	197.1211	405.20203	481.22662	434.79337	255.25406	244.42888	188.75688	266.10544	290.71295	349.7633	126.742325	188.1289	218.94374	156.94461	216.59554	219.19528	152.40927	753.301	377.37973	309.7419	
376	622.3048597179690	13.984366	100.178734	185.74785	193.88197	212.24998	180.94205	140.0433	273.22803	393.65823	295.86902	294.16574	291.87106	268.02783	569.336	1159.5763	678.71985	0	122.82184	0	625.4934	579.9973	248.98749	621.63135	198.47551	0	174.08928	54.22739	55.603607	0	499.9729	587.8565	283.9945	432.23706	303.18674	633.6671	294.9656	367.63068	329.5766	539.6764	320.39655	322.3101	0	357.5627	183.02036	290.17975	0	872.9612	353.42233	842.0397	
492	731.579800940327	14.81145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214.68028	0	0	0	
1509	764.6020335810680	18.19861	0	0	0	0	0	0	0	0	43.149002	0	0	0	0	0	0	74.22188	0	0	0	0	0	0	67.9868	0	46.097095	0	0	380.07504	45.925255	0	0	61.224922	0	0	0	0	0	0	0	0	0	0	40.349552	0	259.79117	0	0	0	
864	609.504132447524	16.428598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269.50055	0	0	0	0	0	0	131.10445	0	0	0	42.984215	0	0	0	0	0	0	0	0	0	0	0	
1676	610.5760058167560	18.741016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	847.42267	138.19601	125.88235	0	0	0	0	0	0	0	103.724754	0	2061.5654	180.6543	0	0	124.35553	429.69534	0	0	0	71.60672	161.78604	0	0	737.5281	0	202.95322	0	3725.4712	95.41464	72.8194	0	
1876	580.5672910289960	19.523062	0	0	0	0	0	0	0	0	0	0	0	0	76.53772	0	61.80338	831.28595	570.61115	860.8005	0	0	0	0	37.685394	0	0	350.7567	0	3157.0115	108.85084	0	0	208.38452	236.22252	0	0	0	120.17647	0	0	41.019836	1145.0063	0	592.7464	0	1666.796	240.24583	267.7724	90.42373	
6	483.07131907947200	8.472125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.46812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	754.82605	
18	681.4371161160140	9.741095	40.384	54.623287	66.23316	14.694754	71.86862	43.92926	34.829575	32.96854	74.81709	6.5723104	19.055683	18.710445	4.6952906	0	0	0	0	0	38.598183	0	55.84664	55.02099	57.783287	61.73195	15.304156	0	0	0	0	29.331951	69.162415	0	0	19.864492	44.969368	17.269804	17.683949	0	14.037525	51.83753	0	12.489374	0	13.607348	0	0	0	0	
2165	683.5941899157870	20.388557	0	79.90121	159.52328	0	107.44365	269.59244	0	383.96902	232.16846	0	277.88846	234.25801	458.46027	485.1975	487.85855	446.22168	178.08516	0	482.0544	577.2521	0	625.502	470.64612	330.07617	201.78577	0	102.296646	11827.806	353.48853	0	0	476.74252	635.90186	613.95056	591.6292	425.47583	181.03357	444.77954	394.2082	177.59547	342.30298	224.62914	456.91052	349.12405	7137.677	660.2878	337.37048	462.23688	
1390	853.7083184924100	17.721395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493.7616	80.39757	0	0	748.41626	189.6431	0	0	0	0	0	0	0	0	0	0	620.5738	0	0	0	118.63417	219.76974	0	488.68042	0	941.8658	0	0	0	0	
265	933.7727768496060	13.145416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1860.6779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	977.44867	0	0	0	
974	718.5714820626130	16.660141	0	0	0	0	0	0	0	0	0	0	0	0	0	112.322525	0	0	0	0	0	0	0	0	0	0	68.566536	0	0	0	0	0	0	0	652.8161	0	0	3126.5273	0	0	0	0	0	479.67328	740.4231	24.194752	0	0	64.214226	0	
